log10mKate,log10EBFP2,sgRNA,uORF,log10obsEYFP,log10predEYFP
3.82500000157993,4.62499999955861,1,2,5.55113608324122,5.52547894346628
3.82500000157993,5.62499999997056,1,2,5.81997163456585,6.13133836598665
3.82500000157993,3.8750000003866,1,2,5.26993376985218,5.26798842810947
3.82500000157993,4.87499999980746,1,2,5.64795080303136,5.65624162626099
3.82500000157993,5.8749999999812,1,2,5.69672958632471,6.28501543425458
4.87499999980746,4.12499999929546,1,2,5.23346779891405,5.3975785650862
4.87499999980746,5.12499999994681,1,2,5.79498277556794,6.06502696728712
4.87499999980746,6.12499999994681,1,2,6.8279281587532,6.65393953917895
4.87499999980746,4.37500000079453,1,2,5.25752561533317,5.5239333893234
4.87499999980746,5.37500000006196,1,2,6.0787542542993,6.25417062839153
4.87499999980746,6.37500000006196,1,2,6.7928662266545,6.72597041924054
4.87499999980746,4.62499999955861,1,2,5.42912033415523,5.68317275095004
4.87499999980746,5.62499999997056,1,2,6.31574562805241,6.41981275046183
4.87499999980746,6.62499999997056,1,2,6.7307188235943,6.77567159520396
4.87499999980746,3.8750000003866,1,2,5.11418906339588,5.3035207860925
4.87499999980746,4.87499999980746,1,2,5.45900339420877,5.86845459300975
4.87499999980746,5.8749999999812,1,2,6.6910794378433,6.55332945540971
3.97500000170858,3.12499998952521,1,2,5.05449600791209,5.16069460999785
3.97500000170858,4.12499999929546,1,2,5.21606070474274,5.34109559038814
3.97500000170858,5.12499999994681,1,2,5.86563521685506,5.84242044423415
3.97500000170858,6.12499999994681,1,2,5.85790037194247,6.46218951507239
3.97500000170858,3.37499999896312,1,2,5.06110454640152,5.18627329134724
3.97500000170858,4.37500000079453,1,2,5.33001549799345,5.43142057509121
3.97500000170858,5.37500000006196,1,2,5.85210407269174,6.01025737667716
3.97500000170858,3.62499999646899,1,2,5.13483318116841,5.22241968164076
3.97500000170858,4.62499999955861,1,2,5.56627633055784,5.5461053104515
3.97500000170858,5.62499999997056,1,2,5.88109420281558,6.17646919232585
3.97500000170858,2.87499999459519,1,2,5.1643878570219,5.14279697145211
3.97500000170858,3.8750000003866,1,2,5.16860399989082,5.27269439053838
3.97500000170858,4.87499999980746,1,2,5.75308723148094,5.68467617650905
3.97500000170858,5.8749999999812,1,2,5.91050534028901,6.32977828236424
5.02499999992731,4.12499999929546,16,1,6.68847012703217,6.2313360572902
5.02499999992731,5.12499999994681,16,1,7.46364365328699,7.44799775604153
5.02499999992731,6.12499999994681,16,1,7.95615620198301,7.93892570937808
5.02499999992731,4.37500000079453,16,1,6.71878815971761,6.56236243286852
5.02499999992731,5.37500000006196,16,1,7.72764586800233,7.64000885088056
5.02499999992731,6.37500000006196,16,1,8.03537180584126,7.98121729876895
5.02499999992731,4.62499999955861,16,1,6.82669143056145,6.89518548672358
5.02499999992731,5.62499999997056,16,1,7.90688363870514,7.77868887162505
5.02499999992731,6.62499999997056,16,1,7.94941561618663,8.00864530467619
5.02499999992731,4.87499999980746,16,1,7.13273292500552,7.1975591615762
5.02499999992731,5.8749999999812,16,1,7.93661026656821,7.874587882142
3.07499998997415,3.12499998952521,16,1,5.13902000056942,5.37273291561623
3.07499998997415,4.12499999929546,16,1,5.70425376889243,5.88357107711398
3.07499998997415,5.12499999994681,16,1,6.95991905218646,6.7635810359827
3.07499998997415,2.37500005390526,16,1,5.12051117572551,5.21298398291314
3.07499998997415,3.37499999896312,16,1,5.18945608084928,5.46158378063665
3.07499998997415,4.37500000079453,16,1,6.24289780724739,6.07952727976891
3.07499998997415,5.37500000006196,16,1,6.77551168287134,6.98880437106821
3.07499998997415,2.62499999646899,16,1,5.09274704603935,5.25211573890866
3.07499998997415,3.62499999646899,16,1,5.20928729151627,5.57457102536387
3.07499998997415,4.62499999955861,16,1,6.31131690758115,6.29764477127782
3.07499998997415,2.87499999459519,16,1,5.15492172979317,5.30419771635076
3.07499998997415,3.8750000003866,16,1,5.34391509104446,5.71477754399019
3.07499998997415,4.87499999980746,16,1,6.5294246356053,6.52934764427453
4.12499999929546,4.12499999929546,16,1,5.82673529697648,6.06249562465984
4.12499999929546,5.12499999994681,16,1,7.09330846314243,7.16705392612175
4.12499999929546,6.12499999994681,16,1,7.6118658197529,7.81461932186462
4.12499999929546,3.37499999896312,16,1,5.55045121017069,5.48357366632655
4.12499999929546,4.37500000079453,16,1,6.16958501131798,6.33236695633242
4.12499999929546,5.37500000006196,16,1,7.31337480830125,7.39122097041893
4.12499999929546,6.37500000006196,16,1,7.53018046224674,7.88899841223343
4.12499999929546,3.62499999646899,16,1,5.62395032196483,5.63393554290074
4.12499999929546,4.62499999955861,16,1,6.6360411821714,6.6204066537308
4.12499999929546,5.62499999997056,16,1,7.37922064795407,7.57220099405547
4.12499999929546,3.8750000003866,16,1,5.74141703244082,5.82700559138382
4.12499999929546,4.87499999980746,16,1,6.98620816645657,6.90541441583047
4.12499999929546,5.8749999999812,16,1,7.47300840432425,7.71143152299054
5.17499999997259,5.12499999994681,16,1,7.44363936890002,7.48783533898553
5.17499999997259,6.12499999994681,16,1,7.99383179873897,7.95255136895909
5.17499999997259,4.37500000079453,16,1,6.8237183918282,6.60108667079764
5.17499999997259,5.37500000006196,16,1,7.68010171692247,7.67295081907579
5.17499999997259,6.37500000006196,16,1,8.14189685835895,7.99078291650662
5.17499999997259,4.62499999955861,16,1,7.00384793133899,6.93936638379042
5.17499999997259,5.62499999997056,16,1,7.90413804090148,7.80426377738323
5.17499999997259,6.62499999997056,16,1,8.10608889069855,8.01525263012553
5.17499999997259,4.87499999980746,16,1,7.15187371825985,7.24183399307718
5.17499999997259,5.8749999999812,16,1,8.00925647405991,7.89355925821149
3.22499999531182,3.12499998952521,16,1,5.23074706845077,5.37249799610679
3.22499999531182,4.12499999929546,16,1,5.73946447983592,5.90778658836821
3.22499999531182,5.12499999994681,16,1,6.72473479291228,6.82464962274977
3.22499999531182,2.37500005390526,16,1,5.21132438745831,5.20954579491366
3.22499999531182,3.37499999896312,16,1,5.26040240704896,5.46465675608079
3.22499999531182,4.37500000079453,16,1,6.10654646163703,6.11410438003289
3.22499999531182,5.37500000006196,16,1,7.05514450522956,7.052808713789
3.22499999531182,2.62499999646899,16,1,5.20883261223351,5.24898927828128
3.22499999531182,3.62499999646899,16,1,5.26013618084277,5.58271008316524
3.22499999531182,4.62499999955861,16,1,6.33552977739856,6.34281068536561
3.22499999531182,5.62499999997056,16,1,7.32704282711642,7.25833155844577
3.22499999531182,2.87499999459519,16,1,5.1302597580877,5.3020274966074
3.22499999531182,3.8750000003866,16,1,5.33979675454017,5.72998881843124
3.22499999531182,4.87499999980746,16,1,6.41779236694365,6.58382803315042
4.27500000011763,4.12499999929546,16,1,5.93175033787027,6.08974269683143
4.27500000011763,5.12499999994681,16,1,7.23550198140743,7.21869380822449
4.27500000011763,6.12499999994681,16,1,7.52111344464197,7.84147637326392
4.27500000011763,3.37499999896312,16,1,5.7266379408479,5.48680727614227
4.27500000011763,4.37500000079453,16,1,6.07221379598181,6.37016120079809
4.27500000011763,5.37500000006196,16,1,7.42054697006154,7.43902074410996
4.27500000011763,6.37500000006196,16,1,7.40990890947153,7.90957842633686
4.27500000011763,3.62499999646899,16,1,5.78854445510752,5.64287659890874
4.27500000011763,4.62499999955861,16,1,6.54311583228404,6.6669300365278
4.27500000011763,5.62499999997056,16,1,7.53299366917592,7.61359348876016
4.27500000011763,3.8750000003866,16,1,5.73304384752884,5.84412486330333
4.27500000011763,4.87499999980746,16,1,7.00788081725966,6.95683081215092
4.27500000011763,5.8749999999812,16,1,7.59961544840912,7.74544652854843
5.32500000003357,5.12499999994681,16,1,7.49960417201118,7.52565833869933
5.32500000003357,6.12499999994681,16,1,8.06892231711093,7.96465850268262
5.32500000003357,5.37500000006196,16,1,7.82057049947319,7.70365413263636
5.32500000003357,6.37500000006196,16,1,8.0737496503058,7.99916855419881
5.32500000003357,4.62499999955861,16,1,7.06525073587956,6.98287449052737
5.32500000003357,5.62499999997056,16,1,7.86216033409719,7.82769164520847
5.32500000003357,4.87499999980746,16,1,7.3877770603478,7.28466958087458
3.37499999896312,3.12499998952521,16,1,5.37268269255482,5.37226326075276
3.37499999896312,4.12499999929546,16,1,5.81073915542225,5.93246675209706
3.37499999896312,5.12499999994681,16,1,6.70574360803882,6.88487068389937
3.37499999896312,2.37500005390526,16,1,5.10013734634811,5.20621128488973
3.37499999896312,3.37499999896312,16,1,5.28995422960124,5.46775237272707
3.37499999896312,4.37500000079453,16,1,6.13626419461662,6.14925820877387
3.37499999896312,5.37500000006196,16,1,7.01338023176696,7.11489478400245
3.37499999896312,2.62499999646899,16,1,5.190885063379,5.2459250730907
3.37499999896312,3.62499999646899,16,1,5.31534208668653,5.59096203545641
3.37499999896312,4.62499999955861,16,1,6.31810074802962,6.38843684819346
3.37499999896312,5.62499999997056,16,1,7.25845494826759,7.31849727917574
3.37499999896312,2.87499999459519,16,1,5.22362634263795,5.29987902349987
3.37499999896312,3.8750000003866,16,1,5.4253243315407,5.74547463173528
3.37499999896312,4.87499999980746,16,1,6.59604411389056,6.63829841273959
4.42500000003284,4.12499999929546,16,1,6.03793763058886,6.11737011688028
4.42500000003284,5.12499999994681,16,1,7.31949390809224,7.26848271151833
4.42500000003284,6.12499999994681,16,1,7.74157514937476,7.86557009665075
4.42500000003284,4.37500000079453,16,1,6.13484754195622,6.40823818677162
4.42500000003284,5.37500000006196,16,1,7.54777902296708,7.4842488148822
4.42500000003284,6.37500000006196,16,1,7.53236132349059,7.9277573803402
4.42500000003284,3.62499999646899,16,1,5.98581564376894,5.65193414405715
4.42500000003284,4.62499999955861,16,1,6.54188348980142,6.71328127217605
4.42500000003284,5.62499999997056,16,1,7.64109873891758,7.65203299913649
4.42500000003284,3.8750000003866,16,1,5.93689257639657,5.86151130607153
4.42500000003284,4.87499999980746,16,1,7.03703218359675,7.0072890140258
4.42500000003284,5.8749999999812,16,1,7.63259669716664,7.77647543015882
5.47500000001193,5.12499999994681,16,1,7.49136111384061,7.5614910276433
5.47500000001193,5.37500000006196,16,1,7.72527202266962,7.73221434810386
5.47500000001193,4.87499999980746,16,1,7.29178236032106,7.32602412511115
3.52500000109191,3.12499998952521,16,1,5.40450408258435,5.37202870944527
3.52500000109191,4.12499999929546,16,1,5.8138945271059,5.95760294046688
3.52500000109191,5.12499999994681,16,1,6.74916285921037,6.94405190861518
3.52500000109191,3.37499999896312,16,1,5.41118826087282,5.47087073386805
3.52500000109191,4.37500000079453,16,1,6.13753673304971,6.1849538163819
3.52500000109191,5.37500000006196,16,1,6.98600452253671,7.17487978796572
3.52500000109191,3.62499999646899,16,1,5.44877843137591,5.59932749471117
3.52500000109191,4.62499999955861,16,1,6.37901565468414,6.43443820192536
3.52500000109191,5.62499999997056,16,1,7.45074927789653,7.37556480270971
3.52500000109191,2.87499999459519,16,1,5.36733480671803,5.29775211512127
3.52500000109191,3.8750000003866,16,1,5.5463814157861,5.76123480276874
3.52500000109191,4.87499999980746,16,1,6.55143907264539,6.69261084217423
3.52500000109191,5.8749999999812,16,1,7.30440559658716,7.54195564284837
4.57499999966669,4.12499999929546,16,1,6.08884432062635,6.14536132492994
4.57499999966669,5.12499999994681,16,1,7.39295851597995,7.31635051510406
4.57499999966669,6.12499999994681,16,1,7.71984069906759,7.88713993805464
4.57499999966669,4.37500000079453,16,1,6.21791497729572,6.44654821858195
4.57499999966669,5.37500000006196,16,1,7.65798873391161,7.52691902860888
4.57499999966669,6.37500000006196,16,1,7.64176657468188,7.94378811628996
4.57499999966669,3.62499999646899,16,1,5.92645511290389,5.66110854832732
4.57499999966669,4.62499999955861,16,1,6.51738128456368,6.75936965123506
4.57499999966669,5.62499999997056,16,1,7.72408023422261,7.68763196131161
4.57499999966669,6.62499999997056,16,1,7.36923510142601,7.98207539594369
4.57499999966669,3.8750000003866,16,1,6.1321707083376,5.87916263088493
4.57499999966669,4.87499999980746,16,1,7.01314123993992,7.05668224547521
4.57499999966669,5.8749999999812,16,1,7.69080714489575,7.80471110413758
3.67500000095323,3.12499998952521,16,1,5.5573854125075,5.37179434207687
3.67500000095323,4.12499999929546,16,1,5.90145443997401,5.98318539438863
3.67500000095323,5.12499999994681,16,1,6.86669696042083,7.00201483062897
3.67500000095323,3.37499999896312,16,1,5.53698944480056,5.4740119421359
3.67500000095323,4.37500000079453,16,1,6.19365532616558,6.22115365703335
3.67500000095323,5.37500000006196,16,1,7.1115565135063,7.23261139437204
3.67500000095323,3.62499999646899,16,1,5.58151175833917,5.60780704243516
3.67500000095323,4.62499999955861,16,1,6.42883110655716,6.48072678069116
3.67500000095323,5.62499999997056,16,1,7.18300927940481,7.42947282495445
3.67500000095323,3.8750000003866,16,1,5.65632380741902,5.77726887419741
3.67500000095323,4.87499999980746,16,1,6.65160987244247,6.74661909159401
3.67500000095323,5.8749999999812,16,1,7.60338115180314,7.58965442166817
4.72499999981104,4.12499999929546,16,1,6.28517926083317,6.17369868003798
4.72499999981104,5.12499999994681,16,1,7.48564620002058,7.36224554990085
4.72499999981104,6.12499999994681,16,1,7.86453132600695,7.90641438315492
4.72499999981104,4.37500000079453,16,1,6.43123444788097,6.48504034684254
4.72499999981104,5.37500000006196,16,1,7.71784262771384,7.56706551814171
4.72499999981104,6.37500000006196,16,1,7.81967996376058,7.95790330211156
4.72499999981104,3.62499999646899,16,1,6.18174943155246,5.67040014206692
4.72499999981104,4.62499999955861,16,1,6.64470049198028,6.80510652872668
4.72499999981104,5.62499999997056,16,1,7.77202857421923,7.72051624569609
4.72499999981104,6.62499999997056,16,1,7.72629847144578,7.99221761240367
4.72499999981104,3.8750000003866,16,1,6.21209352549713,5.89707621903253
4.72499999981104,4.87499999980746,16,1,7.03059475932376,7.1049138506894
4.72499999981104,5.8749999999812,16,1,7.80422294840574,7.83034776744134
3.82500000157993,4.12499999929546,16,1,5.80614124520026,6.00920321442165
3.82500000157993,5.12499999994681,16,1,6.97057124765337,7.05859673725972
3.82500000157993,6.12499999994681,16,1,7.46831590408097,7.75162011846418
3.82500000157993,3.37499999896312,16,1,5.6812469880298,5.47717609957754
3.82500000157993,4.37500000079453,16,1,6.22873856753354,6.25781771369548
3.82500000157993,5.37500000006196,16,1,7.15701826935772,7.28796806164577
3.82500000157993,3.62499999646899,16,1,5.59155887971887,5.61640122819861
3.82500000157993,4.62499999955861,16,1,6.4544467070061,6.52721236947983
3.82500000157993,5.62499999997056,16,1,7.26255346484181,7.48019996320658
3.82500000157993,3.8750000003866,16,1,5.71818769216134,5.79357610397787
3.82500000157993,4.87499999980746,16,1,6.71573882285411,6.80018020721253
3.82500000157993,5.8749999999812,16,1,7.45931164732615,7.63370423720722
4.87499999980746,4.12499999929546,16,1,6.43597118262918,6.202363491501
4.87499999980746,5.12499999994681,16,1,7.42846951885152,7.40613378254845
4.87499999980746,6.12499999994681,16,1,7.89131064951813,7.92360908445851
4.87499999980746,4.37500000079453,16,1,6.61651257217324,6.52366263410697
4.87499999980746,5.37500000006196,16,1,7.77395636345025,7.60473996285071
4.87499999980746,6.37500000006196,16,1,7.87563421011996,7.97031542577676
4.87499999980746,4.62499999955861,16,1,6.74828202274362,6.85040599226719
4.87499999980746,5.62499999997056,16,1,7.89430014898999,7.75082132636015
4.87499999980746,6.62499999997056,16,1,7.76882453011379,8.00101726733524
4.87499999980746,3.8750000003866,16,1,6.37554130892353,5.91524911624051
4.87499999980746,4.87499999980746,16,1,7.0095419036773,7.15189782614715
4.87499999980746,5.8749999999812,16,1,7.9020989702811,7.85357756744614
3.97500000170858,4.12499999929546,16,1,5.81519456114449,6.035644354749
3.97500000170858,5.12499999994681,16,1,7.01251625020296,7.11365215812071
3.97500000170858,6.12499999994681,16,1,7.46534804819283,7.78475127851782
3.97500000170858,3.37499999896312,16,1,5.51229888618177,5.48036330746156
3.97500000170858,4.37500000079453,16,1,6.05419916241225,6.29490364460675
3.97500000170858,5.37500000006196,16,1,7.1425500922027,7.34085858511884
3.97500000170858,3.62499999646899,16,1,5.57602814414882,5.62511056793791
3.97500000170858,4.62499999955861,16,1,6.55638487560185,6.57380319627208
3.97500000170858,5.62499999997056,16,1,7.33905242765118,7.52776071407026
3.97500000170858,3.8750000003866,16,1,5.54618341928534,5.81015545583692
3.97500000170858,4.87499999980746,16,1,6.81059272368256,6.85315599733931
3.97500000170858,5.8749999999812,16,1,7.5405628837647,7.67424305320278
5.02499999992731,4.12499999929546,16,2,5.70425024738124,5.67959910196752
5.02499999992731,5.12499999994681,16,2,6.44874563568584,6.74520686691852
5.02499999992731,6.12499999994681,16,2,7.72061712712199,7.43807188851928
5.02499999992731,4.37500000079453,16,2,5.6781702549525,5.90794377227649
5.02499999992731,5.37500000006196,16,2,6.98226936692646,6.98999992130551
5.02499999992731,6.37500000006196,16,2,7.63072689569039,7.50933028692779
5.02499999992731,4.62499999955861,16,2,5.80903844671209,6.17725228257646
5.02499999992731,5.62499999997056,16,2,7.43293222089615,7.18659979164343
5.02499999992731,6.62499999997056,16,2,7.41281902067514,7.55672775977543
5.02499999992731,3.8750000003866,16,2,5.48599873217634,5.50117535055021
5.02499999992731,4.87499999980746,16,2,6.0221325097024,6.46589537952298
5.02499999992731,5.8749999999812,16,2,7.66508874806244,7.33371264553529
3.07499998997415,3.12499998952521,16,2,5.14139449281796,5.21880168112699
3.07499998997415,4.12499999929546,16,2,5.51931352649543,5.47329440417303
3.07499998997415,5.12499999994681,16,2,6.24426779363997,6.06536290168901
3.07499998997415,2.37500005390526,16,2,5.04837496522583,5.14888711360574
3.07499998997415,3.37499999896312,16,2,5.17317579100438,5.25952176765178
3.07499998997415,4.37500000079453,16,2,5.80457341650398,5.58574830982404
3.07499998997415,2.62499999646899,16,2,5.19019319078322,5.16563626402703
3.07499998997415,3.62499999646899,16,2,5.19155669921204,5.3133300454159
3.07499998997415,4.62499999955861,16,2,6.10683669026085,5.7226087351116
3.07499998997415,2.87499999459519,16,2,5.15519245997114,5.18830298785962
3.07499998997415,3.8750000003866,16,2,5.28884081414648,5.38347074400988
3.07499998997415,4.87499999980746,16,2,6.29219618643884,5.88355494084644
4.12499999929546,3.12499998952521,16,2,4.98104119761407,5.21806250319621
4.12499999929546,4.12499999929546,16,2,5.40467745979335,5.57559977919519
4.12499999929546,5.12499999994681,16,2,6.57795217696743,6.43455452959171
4.12499999929546,6.12499999994681,16,2,7.24788393236875,7.24058545528338
4.12499999929546,3.37499999896312,16,2,5.16621436836839,5.26981250672947
4.12499999929546,4.37500000079453,16,2,5.62289118642915,5.7456476838397
4.12499999929546,5.37500000006196,16,2,6.7027461581262,6.67821340475075
4.12499999929546,6.37500000006196,16,2,7.27046658101502,7.35667674631074
4.12499999929546,3.62499999646899,16,2,5.1596876571528,5.34255720724687
4.12499999929546,4.62499999955861,16,2,6.0760995264492,5.95177212292595
4.12499999929546,5.62499999997056,16,2,6.99567462393901,6.90015416139583
4.12499999929546,3.8750000003866,16,2,5.28224881128946,5.44250426756757
4.12499999929546,4.87499999980746,16,2,6.29646114171347,6.18627121603838
4.12499999929546,5.8749999999812,16,2,7.01722807378549,7.08899769471108
5.17499999997259,4.12499999929546,16,2,5.91794569261976,5.69842044829657
5.17499999997259,5.12499999994681,16,2,6.39825215472243,6.7936129642061
5.17499999997259,6.12499999994681,16,2,7.80583460698714,7.46079338660562
5.17499999997259,4.37500000079453,16,2,5.89151340127328,5.93704712451144
5.17499999997259,5.37500000006196,16,2,6.92659173964723,7.03508582919189
5.17499999997259,6.37500000006196,16,2,7.69258982622349,7.52575260992632
5.17499999997259,4.62499999955861,16,2,5.97884745705416,6.21655569367578
5.17499999997259,5.62499999997056,16,2,7.34817941854416,7.22489027962308
5.17499999997259,6.62499999997056,16,2,7.46720737873142,7.5682887222079
5.17499999997259,4.87499999980746,16,2,6.09359222783525,6.51235766775305
5.17499999997259,5.8749999999812,16,2,7.73239889355553,7.36399332592943
3.22499999531182,3.12499998952521,16,2,5.16439882758658,5.21869580784428
3.22499999531182,4.12499999929546,16,2,5.52953561348894,5.48669629187726
3.22499999531182,5.12499999994681,16,2,6.33801612411409,6.11634577302919
3.22499999531182,2.37500005390526,16,2,5.2556960960448,5.1474268467318
3.22499999531182,3.37499999896312,16,2,5.17429014174724,5.26095468164668
3.22499999531182,4.37500000079453,16,2,5.81425030473522,5.60658178498822
3.22499999531182,5.37500000006196,16,2,6.84261106333156,6.3217979250734
3.22499999531182,2.62499999646899,16,2,5.13634300054089,5.16428929053157
3.22499999531182,3.62499999646899,16,2,5.20636814018641,5.31729731469769
3.22499999531182,4.62499999955861,16,2,6.13855041067116,5.75264864279583
3.22499999531182,2.87499999459519,16,2,5.14332693485609,5.18734979919743
3.22499999531182,3.8750000003866,16,2,5.29127580532614,5.39131689191283
3.22499999531182,4.87499999980746,16,2,6.34775281012863,5.92400920530665
4.27500000011763,4.12499999929546,16,2,5.37852374597879,5.59187102531098
4.27500000011763,5.12499999994681,16,2,6.61924141493322,6.48792812531594
4.27500000011763,6.12499999994681,16,2,7.3325725949866,7.28181488178981
4.27500000011763,3.37499999896312,16,2,5.13630939241563,5.27133303582715
4.27500000011763,4.37500000079453,16,2,5.52185947317343,5.77114194340687
4.27500000011763,5.37500000006196,16,2,6.76176117584312,6.73446072740396
4.27500000011763,6.37500000006196,16,2,7.22271350103127,7.38987891483578
4.27500000011763,3.62499999646899,16,2,5.41113080430573,5.3470182765289
4.27500000011763,4.62499999955861,16,2,5.90163176440802,5.98780493269936
4.27500000011763,5.62499999997056,16,2,7.07553366447876,6.95453482429752
4.27500000011763,3.8750000003866,16,2,5.26254507583689,5.45174754955151
4.27500000011763,4.87499999980746,16,2,6.15664353470814,6.23234578941055
4.27500000011763,5.8749999999812,16,2,7.1053070015393,7.13780991948982
5.32500000003357,4.12499999929546,16,2,6.00551556758558,5.71766393243675
5.32500000003357,5.12499999994681,16,2,6.51989709528901,6.84068437411698
5.32500000003357,6.12499999994681,16,2,7.89667824971925,7.48117040910641
5.32500000003357,4.37500000079453,16,2,6.11676707427031,5.96667906810992
5.32500000003357,5.37500000006196,16,2,6.94188434635157,7.07799101168928
5.32500000003357,6.37500000006196,16,2,7.81287644465351,7.54024370691506
5.32500000003357,4.62499999955861,16,2,6.19258622961634,6.25616590311128
5.32500000003357,5.62499999997056,16,2,7.31620163944943,7.26055809339085
5.32500000003357,6.62499999997056,16,2,7.43684535051161,7.57834153593605
5.32500000003357,4.87499999980746,16,2,6.28217942780048,6.55844554436068
5.32500000003357,5.8749999999812,16,2,7.7167630089695,7.39164359458888
3.37499999896312,3.12499998952521,16,2,5.22026388809022,5.21859002682684
3.37499999896312,4.12499999929546,16,2,5.57478037593719,5.5004944952
3.37499999896312,5.12499999994681,16,2,6.47947300975699,6.1682062010779
3.37499999896312,2.37500005390526,16,2,5.24422754480385,5.14601234981634
3.37499999896312,3.37499999896312,16,2,5.24392949713136,5.26239984462322
3.37499999896312,4.37500000079453,16,2,5.81819310195459,5.62808505222082
3.37499999896312,5.37500000006196,16,2,6.7212131278579,6.38219135562034
3.37499999896312,2.62499999646899,16,2,5.28904207662875,5.16297062830023
3.37499999896312,3.62499999646899,16,2,5.25401338026759,5.3213324373686
3.37499999896312,4.62499999955861,16,2,6.09000436074979,5.78362899827893
3.37499999896312,5.62499999997056,16,2,7.06722046946841,6.59565905872948
3.37499999896312,2.87499999459519,16,2,5.12165608079697,5.18640691218024
3.37499999896312,3.8750000003866,16,2,5.31753116387731,5.39935382431888
3.37499999896312,4.87499999980746,16,2,6.26254004121725,5.96553254038365
4.42500000003284,4.12499999929546,16,2,5.30403121631882,5.60856560111982
4.42500000003284,5.12499999994681,16,2,6.58724238486516,6.54089568240611
4.42500000003284,6.12499999994681,16,2,7.35134439980464,7.31945968873866
4.42500000003284,3.37499999896312,16,2,5.13612474787307,5.27286644106136
4.42500000003284,4.37500000079453,16,2,5.388334700371,5.79727765109126
4.42500000003284,5.37500000006196,16,2,6.81146002405481,6.78920638309122
4.42500000003284,6.37500000006196,16,2,7.15582505187717,7.41961279040181
4.42500000003284,3.62499999646899,16,2,5.16350728696288,5.35155347906918
4.42500000003284,4.62499999955861,16,2,5.70990896848015,6.02453410027336
4.42500000003284,5.62499999997056,16,2,7.17447935716896,7.00634495586273
4.42500000003284,6.62499999997056,16,2,7.35223196310118,7.49089230994879
4.42500000003284,3.8750000003866,16,2,5.18039429490417,5.461201595802
4.42500000003284,4.87499999980746,16,2,6.29144250352508,6.2787984715913
4.42500000003284,5.8749999999812,16,2,7.29600893809551,7.1833170095619
5.47500000001193,5.12499999994681,16,2,6.59498746409331,6.88631485297793
5.47500000001193,4.37500000079453,16,2,6.27870282575978,5.99681231782284
5.47500000001193,5.37500000006196,16,2,6.9918630331032,7.1186899106359
5.47500000001193,6.37500000006196,16,2,7.78019110885905,7.55301053671522
5.47500000001193,4.62499999955861,16,2,6.42014182659406,6.29600682152059
5.47500000001193,5.62499999997056,16,2,7.3297653572785,7.29368422110966
5.47500000001193,6.62499999997056,16,2,7.59626643528687,7.58707263685965
5.47500000001193,4.87499999980746,16,2,6.42658514028304,6.60403980799301
5.47500000001193,5.8749999999812,16,2,7.54383511840898,7.4168279167602
3.52500000109191,3.12499998952521,16,2,5.31887194211135,5.21848433800259
3.52500000109191,4.12499999929546,16,2,5.54449483204225,5.51469428942129
3.52500000109191,5.12499999994681,16,2,6.37708315058446,6.22077772033532
3.52500000109191,2.37500005390526,16,2,5.13022171861152,5.14464223862861
3.52500000109191,3.37499999896312,16,2,5.24766735497226,5.26385734516884
3.52500000109191,4.37500000079453,16,2,5.85969755222503,5.6502599473553
3.52500000109191,5.37500000006196,16,2,6.62162270303637,6.44254349639932
3.52500000109191,3.62499999646899,16,2,5.23284610406421,5.32543630793019
3.52500000109191,4.62499999955861,16,2,6.08160635129128,5.81553009223041
3.52500000109191,5.62499999997056,16,2,7.01585941082799,6.66013867480292
3.52500000109191,2.87499999459519,16,2,5.29603489621963,5.18547422353088
3.52500000109191,3.8750000003866,16,2,5.41605171624644,5.40758456118338
3.52500000109191,4.87499999980746,16,2,6.24529660389753,6.00805051359512
4.57499999966669,4.12499999929546,16,2,5.25625347589724,5.62568512006862
4.57499999966669,5.12499999994681,16,2,6.70980398454293,6.59327551923062
4.57499999966669,6.12499999994681,16,2,7.46227984788944,7.35370208107706
4.57499999966669,4.37500000079453,16,2,5.36142612467409,5.8240420496774
4.57499999966669,5.37500000006196,16,2,6.98817032366295,6.84227245878564
4.57499999966669,6.37500000006196,16,2,7.26827992817861,7.44615472008635
4.57499999966669,3.62499999646899,16,2,5.36394786737014,5.35616371094197
4.57499999966669,4.62499999955861,16,2,5.58706603377984,6.06190481993823
4.57499999966669,5.62499999997056,16,2,7.19491679905852,7.05549345837702
4.57499999966669,6.62499999997056,16,2,7.29314009167198,7.51079880942668
4.57499999966669,3.8750000003866,16,2,5.37767966080446,5.47086897514329
4.57499999966669,4.87499999980746,16,2,6.11752263134927,6.32550617154775
4.57499999966669,5.8749999999812,16,2,7.45200691198663,7.22556596660877
5.62499999997056,5.12499999994681,16,2,6.72191235066389,6.93041449627164
5.62499999997056,5.37500000006196,16,2,6.93695897696258,7.15717843113759
5.62499999997056,4.62499999955861,16,2,6.55971452425659,6.33600054860209
5.62499999997056,5.62499999997056,16,2,7.07266410668737,7.32436492681886
5.62499999997056,4.87499999980746,16,2,6.59873094285519,6.64902644723429
5.62499999997056,5.8749999999812,16,2,7.36472344055684,7.43971321634777
3.67500000095323,3.12499998952521,16,2,5.32588706293865,5.21837874130013
3.67500000095323,4.12499999929546,16,2,5.60986860202452,5.52930054077132
3.67500000095323,5.12499999994681,16,2,6.3352666787565,6.273884147598
3.67500000095323,6.12499999994681,16,2,7.38478466336638,7.09403012567805
3.67500000095323,3.37499999896312,16,2,5.29682265093003,5.26532727220545
